mu1 = 0.500000, mu2 = 0.500000,gamma1 = 0.000000, gamma2 =0.000000,multiplier m = 35.000000,rhoA = rhoB = 0.5,sigma =0.250000,data are below
cA11,cA12,cA21,cA22,cB11,cB12,cB21,cB22,theta11*,theta12*,theta21*,theta22*,FCa11,FCa12,FCa21,FCa22,FCb111,FCb112,FCb211,FCb212,FCb121,FCb122,FCb221,FCb222,HOa11,HOa12,HOa21,HOa22,HOb111,HOb112,HOb211,HOb212,HOb121,HOb122,HOb221,HOb222,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.750000,0.750000,1.000000,1.000000,0.657736,0.657736,0.657736,0.657736,16.353031,16.353031,13.886861,13.886861,16.353031,16.353031,13.886861,13.886861,0.643683,0.671994,0.643683,0.671994,16.165016,16.540001,13.706358,14.066905,16.165016,16.540001,13.706358,14.066905,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.750000,0.750000,1.000000,1.000000,0.657296,0.657296,0.657296,0.657296,16.347206,16.347206,13.881260,13.881260,16.347206,16.347206,13.881260,13.881260,0.636667,0.678833,0.636667,0.678833,16.069721,16.628360,13.615080,14.152181,16.069721,16.628360,13.615080,14.152181,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.750000,0.750000,1.000000,1.000000,0.657073,0.657073,0.657073,0.657073,16.344251,16.344251,13.878420,13.878420,16.344251,16.344251,13.878420,13.878420,0.628047,0.687690,0.628047,0.687690,15.951309,16.741550,13.501855,14.261600,15.951309,16.741550,13.501855,14.261600,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,1.125000,1.125000,0.677522,0.677522,0.677522,0.677522,16.611495,16.611495,13.155609,13.155609,16.611495,16.611495,13.155609,13.155609,0.677518,0.677518,0.677518,0.677518,16.611438,16.611439,13.155556,13.155557,16.611438,16.611439,13.155556,13.155557,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.750000,0.750000,1.125000,1.125000,0.677434,0.677434,0.677434,0.677434,16.610364,16.610364,13.154546,13.154546,16.610364,16.610364,13.154546,13.154546,0.677425,0.677435,0.677425,0.677435,16.610245,16.610367,13.154433,13.154549,16.610245,16.610367,13.154433,13.154549,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.750000,0.750000,1.125000,1.125000,0.677448,0.677448,0.677448,0.677448,16.610534,16.610534,13.154705,13.154705,16.610534,16.610534,13.154705,13.154705,0.676960,0.677770,0.676960,0.677770,16.604250,16.614683,13.148794,13.158609,16.604250,16.614683,13.148794,13.158609,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.750000,0.750000,1.125000,1.125000,0.677406,0.677406,0.677406,0.677406,16.609999,16.609999,13.154202,13.154202,16.609999,16.609999,13.154202,13.154202,0.676010,0.678603,0.676010,0.678603,16.592000,16.625403,13.137273,13.168696,16.592000,16.625403,13.137273,13.168696,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.750000,0.750000,1.125000,1.125000,0.677313,0.677313,0.677313,0.677313,16.608801,16.608801,13.153075,13.153075,16.608801,16.608801,13.153075,13.153075,0.674438,0.680006,0.674438,0.680006,16.571673,16.643436,13.118162,13.185670,16.571673,16.643436,13.118162,13.185670,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.750000,0.750000,1.125000,1.125000,0.677205,0.677205,0.677205,0.677205,16.607406,16.607406,13.151763,13.151763,16.607406,16.607406,13.151763,13.151763,0.672084,0.682284,0.672084,0.682284,16.541173,16.672633,13.089504,13.213168,16.541173,16.672633,13.089504,13.213168,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.750000,0.750000,1.125000,1.125000,0.677029,0.677029,0.677029,0.677029,16.605143,16.605143,13.149634,13.149634,16.605143,16.605143,13.149634,13.149634,0.668531,0.685605,0.668531,0.685605,16.494944,16.715023,13.046103,13.253122,16.494944,16.715023,13.046103,13.253122,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.750000,0.750000,1.125000,1.125000,0.676688,0.676688,0.676688,0.676688,16.600741,16.600741,13.145493,13.145493,16.600741,16.600741,13.145493,13.145493,0.663315,0.690373,0.663315,0.690373,16.426648,16.775555,12.982069,13.310244,16.426648,16.775555,12.982069,13.310244,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.750000,0.750000,1.125000,1.125000,0.676240,0.676240,0.676240,0.676240,16.594962,16.594962,13.140058,13.140058,16.594962,16.594962,13.140058,13.140058,0.655947,0.697382,0.655947,0.697382,16.329313,16.863805,12.890979,13.393662,16.329313,16.863805,12.890979,13.393662,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.750000,0.750000,1.125000,1.125000,0.675859,0.675859,0.675859,0.675859,16.590040,16.590040,13.135429,13.135429,16.590040,16.590040,13.135429,13.135429,0.646072,0.707689,0.646072,0.707689,16.197240,16.992047,12.767697,13.515180,16.197240,16.992047,12.767697,13.515180,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.750000,0.750000,1.125000,1.125000,0.675834,0.675834,0.675834,0.675834,16.589725,16.589725,13.135134,13.135134,16.589725,16.589725,13.135134,13.135134,0.634177,0.721170,0.634177,0.721170,16.035664,17.157056,12.617376,13.672059,16.035664,17.157056,12.617376,13.672059,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,1.250000,1.250000,0.694433,0.694433,0.694433,0.694433,16.826784,16.826784,12.499872,12.499872,16.826784,16.826784,12.499872,12.499872,0.694429,0.694429,0.694429,0.694429,16.826728,16.826729,12.499821,12.499822,16.826728,16.826729,12.499821,12.499822,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.750000,0.750000,1.250000,1.250000,0.694486,0.694486,0.694486,0.694486,16.827448,16.827448,12.500483,12.500483,16.827448,16.827448,12.500483,12.500483,0.694466,0.694489,0.694466,0.694489,16.827196,16.827484,12.500251,12.500516,16.827196,16.827484,12.500251,12.500516,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.750000,0.750000,1.250000,1.250000,0.694428,0.694428,0.694428,0.694428,16.826717,16.826717,12.499811,12.499811,16.826717,16.826717,12.499811,12.499811,0.693764,0.694905,0.693764,0.694905,16.818359,16.832720,12.492124,12.505332,16.818359,16.832720,12.492124,12.505332,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.750000,0.750000,1.250000,1.250000,0.694335,0.694335,0.694335,0.694335,16.825547,16.825547,12.498734,12.498734,16.825547,16.825547,12.498734,12.498734,0.692502,0.695968,0.692502,0.695968,16.802454,16.846066,12.477503,12.517611,16.802454,16.846066,12.477503,12.517611,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.750000,0.750000,1.250000,1.250000,0.694203,0.694203,0.694203,0.694203,16.823888,16.823888,12.497209,12.497209,16.823888,16.823888,12.497209,12.497209,0.690463,0.697797,0.690463,0.697797,16.776697,16.869009,12.453839,12.538730,16.776697,16.869009,12.453839,12.538730,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.750000,0.750000,1.250000,1.250000,0.693935,0.693935,0.693935,0.693935,16.820507,16.820507,12.494099,12.494099,16.820507,16.820507,12.494099,12.494099,0.687217,0.700548,0.687217,0.700548,16.735531,16.903392,12.416053,12.570407,16.735531,16.903392,12.416053,12.570407,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.750000,0.750000,1.250000,1.250000,0.693716,0.693716,0.693716,0.693716,16.817756,16.817756,12.491570,12.491570,16.817756,16.817756,12.491570,12.491570,0.682699,0.704970,0.682699,0.704970,16.677940,16.958388,12.363264,12.621138,16.677940,16.958388,12.363264,12.621138,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.750000,0.750000,1.250000,1.250000,0.693316,0.693316,0.693316,0.693316,16.812718,16.812718,12.486938,12.486938,16.812718,16.812718,12.486938,12.486938,0.676010,0.711274,0.676010,0.711274,16.591995,17.036219,12.284646,12.693067,16.591995,17.036219,12.284646,12.693067,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.750000,0.750000,1.250000,1.250000,0.692897,0.692897,0.692897,0.692897,16.807439,16.807439,12.482084,12.482084,16.807439,16.807439,12.482084,12.482084,0.666734,0.720652,0.666734,0.720652,16.471463,17.150776,12.174709,12.799227,16.471463,17.150776,12.174709,12.799227,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.750000,0.750000,1.250000,1.250000,0.692615,0.692615,0.692615,0.692615,16.803871,16.803871,12.478806,12.478806,16.803871,16.803871,12.478806,12.478806,0.654378,0.734532,0.654378,0.734532,16.308456,17.317656,12.026624,12.954497,16.308456,17.317656,12.026624,12.954497,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.750000,0.750000,1.250000,1.250000,0.692811,0.692811,0.692811,0.692811,16.806344,16.806344,12.481079,12.481079,16.806344,16.806344,12.481079,12.481079,0.639553,0.752482,0.639553,0.752482,16.109027,17.528905,11.846370,13.152110,16.109027,17.528905,11.846370,13.152110,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,1.375000,1.375000,0.709883,0.709883,0.709883,0.709883,17.019111,17.019111,11.917173,11.917173,17.019111,17.019111,11.917173,11.917173,0.709879,0.709879,0.709879,0.709879,17.019053,17.019054,11.917121,11.917122,17.019053,17.019054,11.917121,11.917122,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.750000,0.750000,1.375000,1.375000,0.709915,0.709915,0.709915,0.709915,17.019498,17.019498,11.917521,11.917521,17.019498,17.019498,11.917521,11.917521,0.709852,0.709927,0.709852,0.709927,17.018731,17.019648,11.916832,11.917656,17.018731,17.019648,11.916832,11.917656,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.750000,0.750000,1.375000,1.375000,0.709793,0.709793,0.709793,0.709793,17.017997,17.017997,11.916172,11.916172,17.017997,17.017997,11.916172,11.916172,0.708965,0.710411,0.708965,0.710411,17.007790,17.025608,11.906999,11.923014,17.007790,17.025608,11.906999,11.923014,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.750000,0.750000,1.375000,1.375000,0.709650,0.709650,0.709650,0.709650,17.016236,17.016236,11.914590,11.914590,17.016236,17.016236,11.914590,11.914590,0.707400,0.711689,0.707400,0.711689,16.988478,17.041326,11.889651,11.937150,16.988478,17.041326,11.889651,11.937150,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.750000,0.750000,1.375000,1.375000,0.709458,0.709458,0.709458,0.709458,17.013877,17.013877,11.912469,11.912469,17.013877,17.013877,11.912469,11.912469,0.704882,0.713903,0.704882,0.713903,16.957306,17.068485,11.861674,11.961593,16.957306,17.068485,11.861674,11.961593,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.750000,0.750000,1.375000,1.375000,0.709196,0.709196,0.709196,0.709196,17.010639,17.010639,11.909559,11.909559,17.010639,17.010639,11.909559,11.909559,0.701033,0.717359,0.701033,0.717359,16.909444,17.110717,11.818774,11.999645,16.909444,17.110717,11.818774,11.999645,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.750000,0.750000,1.375000,1.375000,0.708872,0.708872,0.708872,0.708872,17.006649,17.006649,11.905974,11.905974,17.006649,17.006649,11.905974,11.905974,0.695398,0.722624,0.695398,0.722624,16.838908,17.174673,11.755673,12.057373,16.838908,17.174673,11.755673,12.057373,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.750000,0.750000,1.375000,1.375000,0.708420,0.708420,0.708420,0.708420,17.001074,17.001074,11.900965,11.900965,17.001074,17.001074,11.900965,11.900965,0.687372,0.730459,0.687372,0.730459,16.737508,17.269009,11.665222,12.142748,16.737508,17.269009,11.665222,12.142748,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.750000,0.750000,1.375000,1.375000,0.708024,0.708024,0.708024,0.708024,16.996177,16.996177,11.896565,11.896565,16.996177,16.996177,11.896565,11.896565,0.676372,0.742234,0.676372,0.742234,16.596670,17.408926,11.540094,12.269872,16.596670,17.408926,11.540094,12.269872,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.750000,0.750000,1.375000,1.375000,0.707820,0.707820,0.707820,0.707820,16.993657,16.993657,11.894303,11.894303,16.993657,16.993657,11.894303,11.894303,0.661729,0.759611,0.661729,0.759611,16.405776,17.611411,11.371424,12.454905,16.405776,17.611411,11.371424,12.454905,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.750000,0.750000,1.375000,1.375000,0.708378,0.708378,0.708378,0.708378,17.000546,17.000546,11.900490,11.900490,17.000546,17.000546,11.900490,11.900490,0.644287,0.781960,0.644287,0.781960,16.173171,17.865089,11.167329,12.688507,16.173171,17.865089,11.167329,12.688507,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,1.500000,1.500000,0.723992,0.723992,0.723992,0.723992,17.191225,17.191225,11.393805,11.393805,17.191225,17.191225,11.393805,11.393805,0.723988,0.723988,0.723988,0.723988,17.191169,17.191170,11.393756,11.393757,17.191169,17.191170,11.393756,11.393757,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.750000,0.750000,1.500000,1.500000,0.723968,0.723968,0.723968,0.723968,17.190932,17.190932,11.393548,11.393548,17.190932,17.190932,11.393548,11.393548,0.723872,0.723991,0.723872,0.723991,17.189767,17.191212,11.392524,11.393793,17.189767,17.191212,11.392524,11.393793,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.750000,0.750000,1.500000,1.500000,0.723795,0.723795,0.723795,0.723795,17.188844,17.188844,11.391713,11.391713,17.188844,17.188844,11.391713,11.391713,0.722808,0.724556,0.722808,0.724556,17.176904,17.198032,11.381227,11.399786,17.176904,17.198032,11.381227,11.399786,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.750000,0.750000,1.500000,1.500000,0.723602,0.723602,0.723602,0.723602,17.186512,17.186512,11.389664,11.389664,17.186512,17.186512,11.389664,11.389664,0.720958,0.726032,0.720958,0.726032,17.154491,17.215838,11.361556,11.415438,17.154491,17.215838,11.361556,11.415438,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.750000,0.750000,1.500000,1.500000,0.723358,0.723358,0.723358,0.723358,17.183551,17.183551,11.387064,11.387064,17.183551,17.183551,11.387064,11.387064,0.717993,0.728614,0.717993,0.728614,17.118443,17.246884,11.329952,11.442754,17.118443,17.246884,11.329952,11.442754,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.750000,0.750000,1.500000,1.500000,0.723102,0.723102,0.723102,0.723102,17.180459,17.180459,11.384348,11.384348,17.180459,17.180459,11.384348,11.384348,0.713535,0.732740,0.713535,0.732740,17.063975,17.296295,11.282281,11.486295,17.063975,17.296295,11.282281,11.486295,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.750000,0.750000,1.500000,1.500000,0.722691,0.722691,0.722691,0.722691,17.175487,17.175487,11.379983,11.379983,17.175487,17.175487,11.379983,11.379983,0.706952,0.738934,0.706952,0.738934,16.982937,17.369933,11.211538,11.551337,16.982937,17.369933,11.211538,11.551337,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.750000,0.750000,1.500000,1.500000,0.722255,0.722255,0.722255,0.722255,17.170211,17.170211,11.375351,11.375351,17.170211,17.170211,11.375351,11.375351,0.697664,0.748251,0.697664,0.748251,16.867341,17.479569,11.111000,11.648513,16.867341,17.479569,11.111000,11.648513,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.750000,0.750000,1.500000,1.500000,0.721867,0.721867,0.721867,0.721867,17.165502,17.165502,11.371218,11.371218,17.165502,17.165502,11.371218,11.371218,0.685040,0.762365,0.685040,0.762365,16.707829,17.643083,10.972982,11.794199,16.707829,17.643083,10.972982,11.794199,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.750000,0.750000,1.500000,1.500000,0.721765,0.721765,0.721765,0.721765,17.164272,17.164272,11.370138,11.370138,17.164272,17.164272,11.370138,11.370138,0.668309,0.783217,0.668309,0.783217,16.492042,17.879133,10.787582,12.006125,16.492042,17.879133,10.787582,12.006125,
1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.750000,0.750000,1.500000,1.500000,0.722528,0.722528,0.722528,0.722528,17.173510,17.173510,11.378247,11.378247,17.173510,17.173510,11.378247,11.378247,0.648478,0.809818,0.648478,0.809818,16.229598,18.171116,10.564100,12.270939,16.229598,18.171116,10.564100,12.270939,
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.875000,0.875000,0.500000,0.500000,0.574782,0.574782,0.574782,0.574782,13.876139,13.876139,18.717633,18.717633,13.876139,13.876139,18.717633,18.717633,0.574778,0.574778,0.574778,0.574778,13.876077,13.876076,18.717568,18.717568,13.876077,13.876076,18.717568,18.717568,
1.000000,0.900000,0.900000,1.000000,0.900000,1.000000,1.000000,0.900000,0.875000,0.875000,0.500000,0.500000,0.574827,0.574827,0.574827,0.574827,13.876787,13.876787,18.718307,18.718307,13.876787,13.876787,18.718307,18.718307,0.574845,0.574764,0.574845,0.574764,13.877052,13.875865,18.718582,18.717348,13.877052,13.875865,18.718582,18.717348,
1.000000,0.800000,0.800000,1.000000,0.800000,1.000000,1.000000,0.800000,0.875000,0.875000,0.500000,0.500000,0.574792,0.574792,0.574792,0.574792,13.876275,13.876275,18.717774,18.717774,13.876275,13.876275,18.717774,18.717774,0.575276,0.574180,0.575276,0.574180,13.883329,13.867358,18.725108,18.708501,13.883329,13.867358,18.725108,18.708501,
1.000000,0.700000,0.700000,1.000000,0.700000,1.000000,1.000000,0.700000,0.875000,0.875000,0.500000,0.500000,0.574725,0.574725,0.574725,0.574725,13.875310,13.875310,18.716771,18.716771,13.875310,13.875310,18.716771,18.716771,0.576232,0.573075,0.576232,0.573075,13.897240,13.851235,18.739566,18.691728,13.897240,13.851235,18.739566,18.691728,
1.000000,0.600000,0.600000,1.000000,0.600000,1.000000,1.000000,0.600000,0.875000,0.875000,0.500000,0.500000,0.574614,0.574614,0.574614,0.574614,13.873685,13.873685,18.715082,18.715082,13.873685,13.873685,18.715082,18.715082,0.577858,0.571263,0.577858,0.571263,13.920857,13.824733,18.764094,18.664139,13.920857,13.824733,18.764094,18.664139,
1.000000,0.500000,0.500000,1.000000,0.500000,1.000000,1.000000,0.500000,0.875000,0.875000,0.500000,0.500000,0.574697,0.574697,0.574697,0.574697,13.874894,13.874894,18.716339,18.716339,13.874894,13.874894,18.716339,18.716339,0.580656,0.568739,0.580656,0.568739,13.961370,13.787711,18.806127,18.625556,13.961370,13.787711,18.806127,18.625556,
1.000000,0.400000,0.400000,1.000000,0.400000,1.000000,1.000000,0.400000,0.875000,0.875000,0.500000,0.500000,0.574664,0.574664,0.574664,0.574664,13.874414,13.874414,18.715840,18.715840,13.874414,13.874414,18.715840,18.715840,0.584707,0.564855,0.584707,0.564855,14.019761,13.730491,18.866610,18.565832,14.019761,13.730491,18.866610,18.565832,
1.000000,0.300000,0.300000,1.000000,0.300000,1.000000,1.000000,0.300000,0.875000,0.875000,0.500000,0.500000,0.574619,0.574619,0.574619,0.574619,13.873763,13.873763,18.715163,18.715163,13.873763,13.873763,18.715163,18.715163,0.590701,0.559254,0.590701,0.559254,14.105554,13.647443,18.955265,18.478946,14.105554,13.647443,18.955265,18.478946,
1.000000,0.200000,0.200000,1.000000,0.200000,1.000000,1.000000,0.200000,0.875000,0.875000,0.500000,0.500000,0.574586,0.574586,0.574586,0.574586,13.873284,13.873284,18.714664,18.714664,13.873284,13.873284,18.714664,18.714664,0.599409,0.551281,0.599409,0.551281,14.228969,13.528069,19.082360,18.353637,14.228969,13.528069,19.082360,18.353637,
1.000000,0.100000,0.100000,1.000000,0.100000,1.000000,1.000000,0.100000,0.875000,0.875000,0.500000,0.500000,0.574522,0.574522,0.574522,0.574522,13.872350,13.872350,18.713693,18.713693,13.872350,13.872350,18.713693,18.713693,0.611904,0.540246,0.611904,0.540246,14.403516,13.360658,19.261235,18.177062,14.403516,13.360658,19.261235,18.177062,
